code,pubDate,statDate,dupontROE,dupontAssetStoEquity,dupontAssetTurn,dupontPnitoni,dupontNitogr,dupontTaxBurden,dupontIntburden,dupontEbittogr
sh.601228,2017-08-25,2017-06-30,0.032605,1.965843,0.186965,0.840292,0.105569,0.754060,0.830481,0.168579
sh.601228,2017-10-30,2017-09-30,0.051225,1.965683,0.275223,0.838320,0.112946,0.764279,0.834835,0.177019
sh.601228,2018-04-28,2017-12-31,0.063150,1.951971,0.385580,0.826993,0.101457,0.764925,0.831476,0.159519
sh.601228,2018-04-28,2018-03-31,0.021284,1.802051,0.099581,0.873202,0.135829,0.785982,0.881027,0.196152
sh.601228,2018-08-30,2018-06-30,0.039823,1.825950,0.199023,0.842141,0.130125,0.770099,0.878894,0.192256
sh.601228,2018-10-30,2018-09-30,0.058245,1.816897,0.301240,0.848203,0.125464,0.765293,0.871306,0.188156
sh.601228,2019-03-28,2018-12-31,0.058337,1.920171,0.365344,0.803647,0.103475,0.759214,0.861972,0.158117
sh.601229,2017-04-24,2016-12-31,0.137474,15.394484,0.021475,0.998827,0.416320,0.877795,,
sh.601229,2017-04-28,2017-03-31,0.032889,15.015352,0.004627,0.998675,0.473977,0.933738,,
sh.601229,2017-08-26,2017-06-30,0.065913,14.655536,0.008881,0.998674,0.507105,0.960522,,
sh.601229,2017-10-28,2017-09-30,0.097165,14.650158,0.013897,1.000863,0.476838,0.966695,,
sh.601229,2018-04-21,2017-12-31,0.116676,13.560719,0.018593,0.999459,0.462998,0.953635,,
sh.601229,2018-04-28,2018-03-31,0.029476,12.214582,0.005023,0.998109,0.481305,0.947759,,
sh.601229,2018-08-25,2018-06-30,0.062545,12.434992,0.010600,0.998181,0.475388,0.938195,,
sh.601229,2018-10-27,2018-09-30,0.093646,12.351749,0.016797,0.997814,0.452351,0.929988,,
sh.601231,2016-04-30,2016-03-31,0.012275,1.864014,0.382526,0.998722,0.017237,0.855933,0.876525,0.022975
sh.601231,2016-08-25,2016-06-30,0.038540,1.866471,0.774143,0.999423,0.026688,0.844491,1.017083,0.031072
sh.601231,2016-10-28,2016-09-30,0.075659,2.047668,1.146818,0.999196,0.032245,0.846889,1.027057,0.037071
sh.601231,2017-03-25,2016-12-31,0.112324,1.982462,1.686856,0.999151,0.033617,0.800383,1.006263,0.041740
sh.601231,2017-04-29,2017-03-31,0.037177,1.928125,0.435166,0.999924,0.044312,0.819124,0.950237,0.056930
sh.601231,2017-08-24,2017-06-30,0.072102,1.943296,0.860238,0.999925,0.043134,0.820801,1.006923,0.052190
sh.601231,2017-10-28,2017-09-30,0.109624,2.039616,1.259176,0.999879,0.042690,0.825820,0.951519,0.054327
sh.601231,2018-03-24,2017-12-31,0.162548,2.026957,1.813082,0.999847,0.044237,0.839983,1.014573,0.051908
sh.601231,2018-04-28,2018-03-31,0.021468,1.904616,0.374988,0.999715,0.030067,0.849380,0.837346,0.042275
sh.601231,2018-08-15,2018-06-30,0.045460,1.948462,0.761862,0.999767,0.030631,0.849036,1.014618,0.035558
sh.601231,2018-10-31,2018-09-30,0.087879,2.085928,1.200503,0.999760,0.035102,0.847083,1.040302,0.039833
sh.601231,2019-03-29,2018-12-31,0.130794,2.079611,1.788643,0.999786,0.035170,0.846875,1.008017,0.041199
sh.601233,2016-04-28,2016-03-31,0.022260,2.227551,0.310720,0.992854,0.032393,0.858795,0.725551,0.051987
sh.601233,2016-08-18,2016-06-30,0.040650,1.965096,0.670969,0.990634,0.031122,0.886396,0.793282,0.044260
sh.601233,2016-10-28,2016-09-30,0.064309,1.919742,1.059457,0.991377,0.031894,0.828964,0.804035,0.047852
sh.601233,2017-03-28,2016-12-31,0.126353,1.903185,1.500133,0.990779,0.044668,0.813684,0.886137,0.061950
sh.601233,2017-04-27,2017-03-31,0.028871,1.799468,0.306669,0.989271,0.052885,0.803109,0.892615,0.073772
sh.601233,2017-08-29,2017-06-30,0.055833,1.794687,0.732187,0.991063,0.042872,0.798288,0.897168,0.059861
sh.601233,2017-10-31,2017-09-30,0.100858,1.840969,1.112699,0.993845,0.049541,0.780731,0.902401,0.070318
sh.601233,2018-03-13,2017-12-31,0.144587,1.870557,1.440519,0.995242,0.053915,0.784595,0.912114,0.075338
sh.601233,2018-04-27,2018-03-31,0.036758,2.015877,0.285030,0.994216,0.064346,0.764210,0.967164,0.087057
sh.601233,2018-08-16,2018-06-30,0.097420,2.016706,0.662930,0.996770,0.073104,0.763865,0.907424,0.105467
sh.601233,2018-10-26,2018-09-30,0.172170,2.021818,1.049969,0.997765,0.081285,0.761539,0.867321,0.123066
sh.601233,2019-03-14,2018-12-31,0.143984,2.078630,1.359092,0.994747,0.051236,0.764586,0.880954,0.076067
sh.601238,2016-04-28,2016-03-31,0.048477,1.796372,0.142063,1.023751,0.185549,0.906284,0.943210,0.217063
sh.601238,2016-08-27,2016-06-30,0.099001,1.813766,0.293784,0.991848,0.187320,0.907202,0.969942,0.212880
sh.601238,2016-10-31,2016-09-30,0.137353,1.833961,0.459185,0.995440,0.163849,0.901169,0.956153,0.190156
sh.601238,2017-03-31,2016-12-31,0.152636,1.811499,0.662178,0.998704,0.127411,0.893012,0.953441,0.149643
sh.601238,2017-04-29,2017-03-31,0.083495,1.818868,0.202449,0.999074,0.226958,0.911298,0.991373,0.251217
sh.601238,2017-08-24,2017-06-30,0.132403,1.837986,0.405071,0.997519,0.178280,0.900969,0.990512,0.199771
sh.601238,2017-10-27,2017-09-30,0.187542,1.819870,0.593692,0.998382,0.173860,0.898502,0.977226,0.198009
sh.601238,2018-03-30,2017-12-31,0.190616,1.782190,0.709736,0.996672,0.151201,0.903623,0.981190,0.170536
sh.601238,2018-04-27,2018-03-31,0.054374,1.668227,0.163420,0.995127,0.200425,0.902476,0.987297,0.224940
sh.601238,2018-08-25,2018-06-30,0.096848,1.679681,0.310267,0.995426,0.186688,0.912181,1.008537,0.202929
sh.601238,2018-10-30,2018-09-30,0.136013,1.673987,0.440919,0.996595,0.184906,0.923258,1.009475,0.198396
sh.601258,2016-04-29,2016-03-31,0.003072,5.033118,0.224782,1.068629,0.002541,0.636231,0.176973,0.022565
sh.601258,2016-08-30,2016-06-30,0.004967,5.089181,0.453327,1.093195,0.001969,0.230252,0.488109,0.017523
sh.601258,2016-10-29,2016-09-30,0.012697,5.082368,0.699556,1.048561,0.003406,0.341612,0.327278,0.030463
sh.601258,2017-04-20,2016-12-31,0.030027,5.280019,0.983497,1.036336,0.005580,0.491312,0.590005,0.019248
sh.601258,2017-04-29,2017-03-31,0.008931,5.365387,0.225224,1.059957,0.006972,0.507392,0.359689,0.038204
sh.601258,2017-08-31,2017-06-30,0.022512,5.194087,0.481163,1.072928,0.008395,0.555864,0.584901,0.025822
sh.601258,2017-10-31,2017-09-30,0.025017,5.128839,0.748389,1.131825,0.005758,0.525154,0.301054,0.036423
sh.601258,2018-04-28,2017-12-31,0.016123,5.108834,1.049155,1.091316,0.002756,0.317178,0.393095,0.022107
